transaction_id,batch_id,batch_type,event_timestamp,account_id,merchant_category,country,channel,payment_method,transaction_hour,amount,account_age_days,prior_chargebacks,login_velocity_24h,device_trust_score,ip_risk_score,merchant_risk_score,fraud_probability_simulated,label_fraud
04-0000024,4,quality_issue,2025-05-12 09:46:00,111445,grocery,US,android,wallet,19,471.72,578,0,4,,0.1952,0.1802,0.0323,0
04-0000025,4,quality_issue,2025-05-11 17:51:00,111338,electronics,AE,web,upi,0,107.79,219,1,2,0.9031,0.3193,0.5303,0.0656,0
04-0000026,4,quality_issue,2025-05-12 10:29:00,112908,gaming,IN,pos,card,7,42.85,448,0,2,0.8544,0.0,0.0713,0.0108,0
04-0000027,4,quality_issue,2025-05-08 14:07:00,112379,electronics,AE,pos,card,21,395.9,321,0,3,0.8618,0.047,0.2212,0.0228,0
04-0000028,4,quality_issue,2025-05-09 21:34:00,111538,jewellery,BR,pos,wallet,5,121.01,135,0,4,0.8013,0.5513,0.2243,0.1482,0
04-0000029,4,quality_issue,2025-05-10 17:32:00,103286,grocery,IN,ios,card,13,77.49,604,0,3,0.9157,0.0,0.1325,0.0078,0
04-0000030,4,quality_issue,2025-05-11 09:35:00,114261,electronics,IN,ios,card,2,90.6,356,0,4,0.7059,0.0,0.2346,0.0241,0
04-0000031,4,quality_issue,2025-05-11 21:42:00,107258,food_delivery,IN,ios,card,1,217.77,326,0,1,,0.0636,0.3382,0.0183,0
04-0000032,4,quality_issue,2025-05-10 09:42:00,102732,travel,IN,android,upi,20,19.04,458,0,4,0.7773,0.2189,0.1561,0.0259,0
04-0000033,4,quality_issue,2025-05-13 14:21:00,105491,fuel,US,web,card,21,71.27,136,0,1,0.8167,0.5024,0.2345,0.0373,0
04-0000034,4,quality_issue,2025-05-04 21:13:00,105277,fashion,IN,android,card,12,38.72,433,0,2,0.8239,0.2297,0.4934,0.0184,0
04-0000035,4,quality_issue,2025-05-05 20:31:00,103980,food_delivery,US,android,wallet,17,266.27,562,0,3,0.7538,0.0622,0.3636,0.0254,0
04-0000036,4,quality_issue,2025-05-11 15:17:00,110939,electronics,BR,pos,wallet,22,23.07,290,0,3,0.9245,0.3821,0.2157,0.0232,0
04-0000037,4,quality_issue,2025-05-12 21:25:00,111974,gaming,DE,android,card,16,11.73,1625,0,6,0.7746,0.0839,0.1,0.0367,0
04-0000038,4,quality_issue,2025-05-07 22:03:00,108794,food_delivery,GB,pos,card,13,155.26,235,1,3,0.9836,0.1019,0.4128,0.0364,0
04-0000039,4,quality_issue,2025-05-01 19:07:00,108402,fuel,US,android,card,15,31.48,541,0,2,0.6934,0.2473,0.038,0.0216,0
04-0000040,4,quality_issue,2025-05-05 03:13:00,100586,electronics,IN,web,card,4,62.89,433,0,7,0.8307,0.1101,0.2426,0.0425,0
04-0000041,4,quality_issue,2025-05-08 05:52:00,108432,food_delivery,IN,android,netbanking,2,68.77,386,0,4,0.9316,0.1937,0.0811,0.0153,0
04-0000042,4,quality_issue,2025-05-04 23:25:00,114696,fashion,IN,pos,wallet,8,406.37,277,1,7,0.7338,0.0881,0.069,0.0555,0
04-0000043,4,quality_issue,2025-05-14 03:40:00,103988,gaming,IN,android,card,23,193.48,481,0,7,0.7601,0.0,0.1125,0.0647,0
04-0000044,4,quality_issue,2025-05-05 21:30:00,107004,food_delivery,DE,ios,card,19,271.22,999,0,3,0.7811,0.4903,0.0845,0.0493,0
04-0000045,4,quality_issue,2025-05-06 11:44:00,110469,grocery,GB,ios,upi,14,273.0,258,1,1,0.6242,0.1153,0.3538,0.0421,0
04-0000046,4,quality_issue,2025-05-11 11:52:00,104806,grocery,IN,web,card,22,431.56,341,0,2,0.8153,0.3014,0.0936,0.02,0
04-0000047,4,quality_issue,2025-05-12 00:27:00,100906,travel,IN,android,card,3,299.03,955,0,3,0.6292,0.2458,0.1466,0.0616,0
04-0000048,4,quality_issue,2025-05-08 15:18:00,113235,food_delivery,IN,android,upi,13,196.47,359,0,2,0.7809,0.1761,0.0979,0.0118,0
04-0000049,4,quality_issue,2025-05-08 06:31:00,114574,electronics,IN,web,upi,5,30.67,150,0,2,0.6472,0.3326,0.4463,0.0353,0
04-0000050,4,quality_issue,2025-05-13 02:26:00,100642,fashion,SG,web,wallet,22,127.64,97,0,3,0.7745,0.3455,0.3301,0.0443,0
04-0000051,4,quality_issue,2025-05-14 14:08:00,107509,gaming,IN,ios,upi,23,76.52,570,1,3,0.7572,0.1387,0.0994,0.043,1
04-0000052,4,quality_issue,2025-05-04 01:25:00,109294,travel,IN,ios,card,10,61.5,900,0,5,0.8667,0.2277,0.2121,0.0375,0
04-0000053,4,quality_issue,2025-05-06 01:53:00,102853,grocery,IN,web,upi,16,225.93,731,0,5,0.919,0.0,0.2371,0.0126,0
04-0000054,4,quality_issue,2025-05-12 10:55:00,110394,fashion,DE,ios,upi,1,97.84,449,0,2,0.877,0.2903,0.0701,0.022,1
04-0000055,4,quality_issue,2025-05-09 00:46:00,106930,grocery,IN,ios,upi,2,13.84,564,0,3,0.835,0.3097,0.3499,0.0205,0
04-0000056,4,quality_issue,2025-05-10 22:12:00,101578,,IN,web,wallet,3,386.46,219,0,5,,0.2412,0.0087,0.0306,0
04-0000057,4,quality_issue,2025-05-03 22:42:00,110710,food_delivery,GB,ios,card,13,249.28,238,0,1,0.8613,0.059,0.4565,0.0191,0
04-0000058,4,quality_issue,2025-05-01 07:34:00,110725,grocery,GB,android,card,21,32.32,306,1,5,0.7934,0.5848,0.0892,0.123,0
04-0000059,4,quality_issue,2025-05-14 08:23:00,112369,fuel,BR,android,upi,16,93.78,180,0,1,0.7994,0.1881,0.0163,0.0125,0
04-0000060,4,quality_issue,2025-05-14 18:14:00,105976,travel,GB,pos,upi,17,33.12,741,0,2,0.8366,0.5446,0.1088,0.0457,0
04-0000061,4,quality_issue,2025-05-12 15:28:00,113042,jewellery,IN,android,card,10,154.65,872,0,3,0.8243,0.2271,0.1415,0.0282,0
04-0000062,4,quality_issue,2025-05-01 17:18:00,107746,grocery,BR,web,card,1,106.15,30,0,1,0.7145,0.3427,0.0819,0.0384,0
04-0000063,4,quality_issue,2025-05-03 19:57:00,111476,food_delivery,IN,web,card,14,322.08,493,0,5,0.7613,0.1698,0.0533,0.0279,0
04-0000064,4,quality_issue,2025-05-09 01:21:00,114602,electronics,US,ios,card,12,62.9,222,0,5,0.5092,0.1219,0.2857,0.0706,0
04-0000065,4,quality_issue,2025-05-07 01:53:00,105676,pharmacy,IN,web,card,16,0.86,201,0,2,0.8559,0.358,0.3237,0.0127,0
04-0000066,4,quality_issue,2025-05-11 18:34:00,104253,food_delivery,US,android,netbanking,23,85.66,345,0,4,0.7492,0.4861,0.272,0.0842,0
04-0000067,4,quality_issue,2025-05-08 15:00:00,104453,jewellery,AE,android,card,12,24.11,881,0,3,0.7331,0.007,0.2018,0.0264,0
04-0000068,4,quality_issue,2025-05-09 04:34:00,101993,utilities,IN,android,upi,4,43.75,371,0,1,0.8886,0.2847,0.1688,0.0112,0
04-0000069,4,quality_issue,2025-05-08 23:49:00,110467,travel,US,android,card,13,253.7,453,0,4,0.671,0.3131,0.211,0.1103,0
04-0000070,4,quality_issue,2025-05-06 21:02:00,102119,grocery,US,android,upi,14,447.3,370,0,6,0.734,0.2409,0.1139,0.0625,0
04-0000071,4,quality_issue,2025-05-03 13:38:00,106889,fashion,US,pos,wallet,2,129.4,262,0,4,0.8475,0.3051,0.2683,0.0506,0
04-0000072,4,quality_issue,2025-05-04 08:30:00,105288,travel,AE,pos,upi,10,224.74,442,0,2,0.9087,0.4151,0.421,0.0598,0
04-0000073,4,quality_issue,2025-05-02 20:46:00,108072,food_delivery,AE,ios,upi,2,130.1,111,1,5,0.5973,0.1665,0.3284,0.1308,0
04-0000074,4,quality_issue,2025-05-07 02:53:00,100409,travel,IN,ios,upi,23,113.61,348,0,5,0.8257,0.4005,0.3298,0.0901,0
04-0000075,4,quality_issue,2025-05-04 08:37:00,112948,fashion,IN,ios,card,15,147.73,382,0,3,0.9341,0.1643,0.019,0.011,0
04-0000076,4,quality_issue,2025-05-07 23:22:00,108862,food_delivery,DE,android,wallet,14,476.92,387,1,1,0.832,0.4696,0.4478,0.0704,0
04-0000077,4,quality_issue,2025-05-10 23:40:00,101670,fashion,IN,web,upi,17,1.37,707,0,2,0.648,0.3946,0.1967,0.0137,0
04-0000078,4,quality_issue,2025-05-05 21:47:00,109492,utilities,US,android,wallet,13,74.53,849,0,2,0.9716,0.0977,0.1409,0.0084,0
04-0000079,4,quality_issue,2025-05-14 15:59:00,100697,fashion,IN,ios,card,3,5251.06,1110,0,7,0.946,0.3294,0.3952,0.1018,0
04-0000080,4,quality_issue,2025-05-05 10:34:00,107467,,IN,android,wallet,10,322.97,414,0,2,0.9629,0.1688,0.0572,0.0081,0
04-0000081,4,quality_issue,2025-05-04 10:07:00,103781,pharmacy,SG,android,upi,13,7.77,1045,0,1,,0.392,0.1709,0.0102,0
04-0000082,4,quality_issue,2025-05-11 19:10:00,110575,grocery,IN,ios,wallet,11,84.7,444,0,2,0.8857,0.0579,0.3473,0.0085,0
04-0000083,4,quality_issue,2025-05-07 01:00:00,105982,gaming,US,web,upi,5,77.02,263,0,1,0.7326,0.1503,0.2224,0.036,0
04-0000084,4,quality_issue,2025-05-12 15:52:00,102606,fuel,IN,web,wallet,8,71.3,430,0,1,0.9178,0.3573,0.2649,0.0112,0
04-0000085,4,quality_issue,2025-05-09 18:14:00,104443,pharmacy,DE,ios,upi,9,117.74,244,0,3,0.8771,0.2377,0.2304,0.0241,0
04-0000086,4,quality_issue,2025-05-06 03:10:00,107103,utilities,IN,web,netbanking,1,107.13,268,0,1,0.8623,0.2175,0.2531,0.0131,0
04-0000087,4,quality_issue,2025-05-07 06:16:00,113411,travel,IN,android,wallet,18,628.53,685,0,3,0.5818,0.2292,0.1095,0.0471,0
04-0000088,4,quality_issue,2025-05-05 02:46:00,109688,pharmacy,IN,android,upi,17,43.69,530,1,2,0.7924,0.2677,0.2402,0.0212,0
04-0000089,4,quality_issue,2025-05-03 03:50:00,106838,travel,IN,pos,wallet,4,35.45,418,0,1,0.7468,0.1985,0.0898,0.0185,0
04-0000090,4,quality_issue,2025-05-06 04:51:00,102849,fashion,US,ios,wallet,3,8.16,406,0,4,0.8281,0.1604,0.1376,0.0216,0
04-0000091,4,quality_issue,2025-05-02 10:56:00,105284,gaming,IN,android,card,8,799.62,211,0,9,0.7095,0.3555,0.1836,0.2276,0
04-0000092,4,quality_issue,2025-05-08 04:40:00,110908,food_delivery,US,ios,wallet,4,245.08,254,0,3,0.8186,0.1289,0.066,0.0255,0
04-0000093,4,quality_issue,2025-05-05 22:50:00,105638,electronics,GB,android,wallet,13,41.93,508,0,5,0.9204,0.0,0.2761,0.0169,0
04-0000094,4,quality_issue,2025-05-04 12:26:00,113052,fuel,IN,web,card,0,78.81,406,0,2,0.5963,0.1677,0.0489,0.0223,0
04-0000095,4,quality_issue,2025-05-08 21:30:00,109150,fuel,BR,web,card,4,1415.0,165,0,5,0.9578,0.0,0.376,0.0505,0
04-0000096,4,quality_issue,2025-05-11 19:14:00,107459,gaming,IN,ios,upi,20,55.72,334,0,2,0.7696,0.1165,0.2592,0.0184,0
04-0000097,4,quality_issue,2025-05-01 18:55:00,107116,electronics,IN,ios,netbanking,14,202.48,247,0,11,0.8887,0.219,0.0961,0.073,0
04-0000098,4,quality_issue,2025-05-10 17:39:00,104796,utilities,NG,android,card,15,276.62,398,0,2,0.8021,0.3482,0.0507,0.0311,0
04-0000099,4,quality_issue,2025-05-14 10:39:00,101818,grocery,IN,ios,card,1,39.8,524,0,0,0.8969,0.475,0.1786,0.016,0
04-0000100,4,quality_issue,2025-05-10 17:34:00,103072,fuel,US,android,wallet,3,166.33,320,0,6,0.617,0.0,0.2152,0.0601,0
04-0000101,4,quality_issue,2025-05-02 12:34:00,107456,fuel,IN,ios,card,19,128.18,768,0,2,0.9462,0.3871,0.3942,0.0199,0
04-0000102,4,quality_issue,2025-05-14 00:10:00,109419,grocery,IN,web,upi,7,102.08,716,0,7,0.6475,0.1667,0.2782,0.0458,0
04-0000103,4,quality_issue,2025-05-08 11:59:00,111164,electronics,US,android,card,6,34.94,671,0,2,0.6192,0.1934,0.0828,0.0231,0
04-0000104,4,quality_issue,2025-05-11 19:52:00,106740,utilities,IN,ios,card,8,18.55,161,0,5,,0.0,0.154,0.0148,0
04-0000105,4,quality_issue,2025-05-10 05:57:00,111433,fashion,IN,web,card,7,43.05,693,0,3,0.8292,0.1926,0.284,0.0155,0
04-0000106,4,quality_issue,2025-05-02 13:28:00,102796,electronics,GB,android,upi,0,348.03,376,0,1,0.6918,0.0708,0.0726,0.0195,0
04-0000107,4,quality_issue,2025-05-03 12:32:00,114730,utilities,IN,android,upi,9,186.73,420,0,4,0.8632,0.3128,0.1698,0.0223,0
04-0000108,4,quality_issue,2025-05-08 08:54:00,103286,fuel,GB,android,upi,0,74.29,971,0,4,0.9137,0.5675,0.1355,0.0529,0
04-0000109,4,quality_issue,2025-05-11 04:45:00,106058,electronics,IN,web,netbanking,4,116.57,566,0,3,0.951,0.0,0.1773,0.0088,0
04-0000110,4,quality_issue,2025-05-09 13:15:00,104976,fashion,NG,web,netbanking,15,106.5,798,0,5,0.6117,0.149,0.1812,0.0422,0
04-0000111,4,quality_issue,2025-05-04 22:01:00,112620,fuel,IN,ios,upi,11,82.9,208,0,4,0.8712,0.2484,0.3137,0.0211,0
04-0000112,4,quality_issue,2025-05-08 18:24:00,111490,fashion,IN,android,upi,8,52.09,987,0,5,0.7726,0.3361,0.1503,0.0248,0
04-0000113,4,quality_issue,2025-05-14 18:52:00,109733,,IN,web,upi,15,62.99,404,0,4,,0.3856,0.254,0.0403,0
04-0000114,4,quality_issue,2025-05-13 22:42:00,109494,pharmacy,BR,android,card,19,105.78,328,0,1,0.8692,0.3804,0.1136,0.0224,0
04-0000115,4,quality_issue,2025-05-09 04:10:00,101103,food_delivery,DE,android,upi,14,134.53,476,0,4,,0.2208,0.2748,0.0376,0
04-0000116,4,quality_issue,2025-05-08 20:01:00,109537,travel,IN,ios,wallet,5,91.09,541,0,4,0.8869,0.4006,0.0671,0.0449,0
04-0000117,4,quality_issue,2025-05-10 03:23:00,110368,grocery,AE,android,upi,13,33.01,595,0,4,0.8932,0.0,0.2498,0.0132,0
04-0000118,4,quality_issue,2025-05-10 10:26:00,105558,food_delivery,IN,android,upi,19,84.61,824,0,1,0.8184,0.3463,0.1875,0.0114,0
04-0000119,4,quality_issue,2025-05-08 14:56:00,114796,pharmacy,IN,pos,card,17,160.28,408,0,3,0.755,0.3537,0.148,0.0286,0
04-0000120,4,quality_issue,2025-05-02 08:52:00,111032,electronics,IN,web,wallet,4,120.79,680,0,1,0.7145,0.4468,0.2318,0.0267,0
04-0000121,4,quality_issue,2025-05-01 05:51:00,104195,utilities,IN,android,card,2,177.38,750,0,2,0.9802,0.0924,0.1489,0.0099,0
04-0000122,4,quality_issue,2025-05-12 19:16:00,102916,pharmacy,NG,android,upi,5,185.02,343,0,2,0.8976,0.6948,0.0381,0.0561,0
04-0000123,4,quality_issue,2025-05-11 10:57:00,106004,electronics,IN,pos,card,20,686.0,86,0,6,0.7325,0.328,0.2712,0.0809,0
04-0000124,4,quality_issue,2025-05-07 09:58:00,103002,jewellery,DE,android,upi,10,51.33,908,0,4,0.8352,0.2642,0.2139,0.0434,0
04-0000125,4,quality_issue,2025-05-07 15:35:00,104408,utilities,IN,android,card,20,187.22,444,0,1,0.887,0.0,0.1192,0.0062,0
04-0000126,4,quality_issue,2025-05-09 04:49:00,114521,fuel,NG,android,card,15,30.26,534,0,2,0.8318,0.2262,0.2604,0.02,0
04-0000127,4,quality_issue,2025-05-14 07:40:00,110885,pharmacy,IN,web,card,19,53.88,934,0,2,0.7483,0.3553,0.1582,0.0179,0
04-0000128,4,quality_issue,2025-05-01 02:58:00,105990,fashion,DE,android,card,15,103.79,274,0,5,0.6524,0.3705,0.3375,0.1012,0
04-0000129,4,quality_issue,2025-05-02 08:02:00,113545,food_delivery,BR,ios,upi,3,335.19,576,0,2,0.8417,0.1958,0.1293,0.0238,0
04-0000130,4,quality_issue,2025-05-05 04:28:00,111062,grocery,IN,ios,card,11,142.97,484,0,4,0.8756,0.0,0.2186,0.0131,0
04-0000131,4,quality_issue,2025-05-06 09:06:00,103916,,IN,ios,upi,3,116.58,176,0,0,0.8745,0.243,0.3204,0.0122,0
04-0000132,4,quality_issue,2025-05-14 08:52:00,109968,utilities,IN,android,card,19,159.45,673,0,8,0.7579,0.3526,0.1843,0.079,0
04-0000133,4,quality_issue,2025-05-04 23:01:00,105896,utilities,DE,android,upi,12,100.0,357,0,6,0.9456,0.4279,0.3302,0.064,0
04-0000134,4,quality_issue,2025-05-06 18:27:00,104692,grocery,BR,android,card,12,89.66,296,0,3,0.8622,0.4226,0.2237,0.0428,0
04-0000135,4,quality_issue,2025-05-12 14:50:00,111888,fashion,IN,pos,card,16,1.63,611,0,4,0.9584,0.632,0.2994,0.0272,0
04-0000136,4,quality_issue,2025-05-08 10:46:00,105164,electronics,NG,web,card,11,166.18,208,0,3,0.9493,0.0838,0.4525,0.0246,1
04-0000137,4,quality_issue,2025-05-11 02:04:00,113313,fashion,IN,web,card,1,68.02,308,0,6,0.7977,0.6451,0.0499,0.0977,0
04-0000138,4,quality_issue,2025-05-01 15:43:00,105188,grocery,IN,web,upi,8,56.21,685,0,4,0.9799,0.0702,0.1767,0.008,0
04-0000139,4,quality_issue,2025-05-05 11:48:00,114628,grocery,IN,android,card,1,492.1,476,0,4,0.7373,0.086,0.3057,0.0369,0
04-0000140,4,quality_issue,2025-05-01 18:41:00,112890,travel,US,web,card,1,900.11,361,0,5,0.8593,0.0546,0.0221,0.0697,0
04-0000141,4,quality_issue,2025-05-12 17:45:00,111720,fashion,IN,ios,card,20,208.19,656,0,3,0.7581,0.2965,0.0725,0.0224,0
04-0000142,4,quality_issue,2025-05-10 22:54:00,106388,grocery,SG,ios,netbanking,4,127.82,590,0,3,,0.0889,0.2169,0.0325,0
04-0000143,4,quality_issue,2025-05-09 03:09:00,110808,electronics,IN,pos,card,11,83.89,346,1,0,0.9418,0.4646,0.1626,0.0201,0
04-0000144,4,quality_issue,2025-05-01 12:38:00,106803,pharmacy,IN,android,wallet,12,25.08,240,0,2,0.9032,0.6518,0.0772,0.0201,0
04-0000145,4,quality_issue,2025-05-11 13:02:00,104368,travel,IN,web,card,18,36.64,732,0,5,0.9156,0.4101,0.256,0.0516,0
04-0000146,4,quality_issue,2025-05-08 17:58:00,111807,utilities,IN,web,card,21,4.34,357,0,2,0.8493,0.2311,0.1656,0.009,0
04-0000147,4,quality_issue,2025-05-06 17:11:00,104030,fashion,US,ios,upi,17,157.95,331,0,2,0.9432,0.441,0.0868,0.0231,0
04-0000148,4,quality_issue,2025-05-04 23:51:00,109558,travel,AE,ios,upi,4,14.11,112,0,5,0.8925,0.1874,0.1499,0.0495,0
04-0000149,4,quality_issue,2025-05-12 19:10:00,105463,electronics,IN,ios,card,9,88.61,564,0,3,0.7522,0.4313,0.1438,0.0301,0
04-0000150,4,quality_issue,2025-05-06 00:53:00,107791,food_delivery,US,android,upi,17,119.4,626,0,2,0.9072,0.0662,0.354,0.013,0
04-0000151,4,quality_issue,2025-05-12 17:26:00,111050,fashion,IN,web,upi,18,97.73,887,0,1,0.7622,0.3001,0.3684,0.0143,0
04-0000152,4,quality_issue,2025-05-11 13:53:00,112670,fuel,IN,web,card,13,61.4,555,0,3,0.901,0.1674,0.0739,0.0107,0
04-0000153,4,quality_issue,2025-05-06 08:10:00,108242,pharmacy,US,web,upi,21,113.14,315,0,2,0.6483,0.5681,0.2987,0.0676,0
04-0000154,4,quality_issue,2025-05-13 08:12:00,114384,electronics,NG,android,netbanking,11,1782.76,370,0,3,0.5744,0.0723,0.1308,0.0394,0
04-0000155,4,quality_issue,2025-05-12 07:20:00,106568,food_delivery,IN,web,wallet,22,35.2,717,0,7,0.6817,0.339,0.2949,0.0547,0
04-0000156,4,quality_issue,2025-05-14 07:18:00,101358,food_delivery,DE,web,card,22,1334.64,636,0,2,0.689,0.0961,0.2799,0.0346,0
04-0000157,4,quality_issue,2025-05-13 18:07:00,106211,utilities,US,web,card,17,101.46,510,0,6,0.8376,0.2719,0.0657,0.0489,0
04-0000158,4,quality_issue,2025-05-08 01:21:00,113022,food_delivery,SG,pos,card,0,74.95,218,0,2,0.9086,0.1848,0.0245,0.0191,0
04-0000159,4,quality_issue,2025-05-08 21:27:00,109341,travel,IN,android,card,3,284.85,584,0,4,0.896,0.1583,0.3008,0.0477,0
04-0000160,4,quality_issue,2025-05-13 14:00:00,114131,electronics,DE,android,wallet,3,82.0,368,0,3,0.9403,0.1359,0.0732,0.0169,0
04-0000161,4,quality_issue,2025-05-04 07:07:00,110059,electronics,IN,android,upi,11,143.09,54,1,3,,0.2843,0.2234,0.0401,0
04-0000162,4,quality_issue,2025-05-11 12:48:00,104493,pharmacy,IN,web,card,3,37.26,398,0,3,,0.3016,0.1748,0.0228,0
04-0000163,4,quality_issue,2025-05-08 20:18:00,108403,gaming,IN,android,card,19,111.9,133,0,4,0.5422,0.2404,0.2072,0.0772,0
04-0000164,4,quality_issue,2025-05-04 02:03:00,101626,grocery,DE,android,card,15,84.45,246,0,5,0.8644,0.6706,0.094,0.095,0
04-0000165,4,quality_issue,2025-05-13 02:25:00,114760,fashion,IN,android,upi,12,60.01,474,0,5,0.9731,0.3946,0.3736,0.0282,0
04-0000166,4,quality_issue,2025-05-07 11:57:00,114825,fashion,IN,android,upi,3,63.54,156,0,3,0.7281,0.2995,0.0804,0.0249,0
04-0000167,4,quality_issue,2025-05-04 16:36:00,113718,fashion,IN,ios,upi,17,74.07,539,0,7,0.6812,0.1298,0.1269,0.033,0
04-0000168,4,quality_issue,2025-05-11 19:38:00,109736,utilities,AE,android,card,11,81.13,246,0,5,0.7824,0.134,0.1229,0.036,0
04-0000169,4,quality_issue,2025-05-02 05:38:00,107269,grocery,DE,ios,wallet,7,198.29,770,0,4,0.7154,0.2251,0.2935,0.0411,0
04-0000170,4,quality_issue,2025-05-04 10:59:00,110732,pharmacy,GB,android,upi,5,76.34,527,0,4,0.8741,0.1477,0.0487,0.0228,0
04-0000171,4,quality_issue,2025-05-12 12:29:00,104800,food_delivery,GB,web,card,21,90.92,285,0,7,0.8336,0.4008,0.1064,0.0867,1
04-0000172,4,quality_issue,2025-05-04 23:53:00,104625,travel,IN,ios,card,13,302.75,293,0,1,0.9047,0.3915,0.2574,0.0327,0
04-0000173,4,quality_issue,2025-05-13 14:40:00,106718,gaming,AE,web,upi,21,102.73,413,0,7,0.8646,0.1119,0.095,0.0595,0
04-0000174,4,quality_issue,2025-05-13 00:13:00,100839,fuel,IN,web,card,9,139.21,427,0,4,0.9107,0.0,0.0131,0.0096,0
04-0000175,4,quality_issue,2025-05-12 09:45:00,101200,,NG,android,upi,1,131.91,213,0,2,0.8869,0.4206,0.1485,0.035,0
04-0000176,4,quality_issue,2025-05-07 21:48:00,110057,gaming,IN,android,card,8,107.73,470,0,3,0.7883,0.3461,0.1245,0.0405,0
04-0000177,4,quality_issue,2025-05-01 16:29:00,107526,fuel,GB,android,upi,10,794.03,265,0,3,0.6548,0.0304,0.0521,0.0254,0
04-0000178,4,quality_issue,2025-05-09 11:17:00,112664,food_delivery,NG,web,card,3,40.45,380,0,1,0.9271,0.0465,0.3058,0.0133,0
04-0000179,4,quality_issue,2025-05-07 12:03:00,101966,,US,web,netbanking,0,80.42,563,0,5,0.744,0.4599,0.311,0.0969,0
04-0000180,4,quality_issue,2025-05-10 05:08:00,102600,fashion,BR,ios,upi,1,55.71,164,0,4,0.952,0.0717,0.1518,0.0193,0
04-0000181,4,quality_issue,2025-05-07 11:30:00,112761,grocery,AE,ios,wallet,17,79.33,273,0,6,0.7695,0.1117,0.0866,0.034,0
